movieId,imdbId,tmdbId
186323,423132,246971
186325,43495,145941
186327,21166,162910
186329,796238,86527
186331,5692390,416494
186333,7294534,473234
186335,6605812,501960
186337,7692824,491140
186339,5017936,446827
186341,23227,85051
186343,210853,215509
186345,933357,38635
186347,64306,379075
186349,1899125,265655
186351,1562926,153599
186353,173990,109100
186355,61483,49783
186357,81363,51178
186359,4838334,429645
186361,3946086,289024
186363,7215388,474753
186365,4823434,349067
186367,7983794,502164
186369,103971,206930
186371,59607,43644
186373,256969,191918
186375,1391564,369500
186377,1734487,173687
186379,5966250,461443
186381,6793580,456929
186383,455584,13686
186385,152162,157473
186387,244835,314248
186389,2569792,201658
186391,86079,48769
186393,6890376,459073
186395,3517984,498596
186397,6212378,503267
186399,60462,278429
186401,4338138,457593
186403,1135961,47547
186405,1327701,25642
186407,1305059,46726
186409,1286499,56777
186411,1486196,59293
186413,1433099,53910
186415,1692098,99494
186417,1685518,213971
186419,1672078,48999
186421,1597178,66046
186423,1525552,87425
186425,1499786,58524
186427,1825735,55463
186429,1810711,51376
186431,1783413,58105
186433,2304662,179058
186435,221838,24309
186437,34515,145931
186439,338543,228991
186441,35323,146053
186443,317079,23430
186445,378786,223554
186447,365484,75432
186449,35524,145969
186451,431449,58082
186453,421250,56342
186455,416654,14973
186457,64331,86767
186459,475252,16216
186461,474297,50543
186463,471005,41891
186465,905357,38051
186467,892391,16971
186469,787484,30303
186471,5207004,497328
186473,5503472,514759
186475,1815943,79056
186477,3955672,326455
186479,468536,14211
186481,3876702,343725
186483,478305,13340
186485,5515814,485341
186487,4135326,438461
186489,153100,232536
186491,2196059,233226
186493,2891932,449276
186495,6874964,495029
186497,392908,35556
186499,1753887,76451
186501,1281299,16554
186503,1477117,84921
186505,338714,10717
186507,949502,1684
186509,976042,2859
186511,982897,120106
186513,404183,11189
186515,6315750,438857
186517,110969,369608
186519,6794376,454192
186521,4149696,349173
186523,214247,144517
186525,418612,55940
186529,1912993,103322
186531,446725,47440
186533,5427194,425373
186535,3758564,408289
186537,303120,2435
186539,8054150,497726
186541,5978724,434714
186543,5989220,432507
186545,1340458,74339
186547,1895484,259124
186549,203523,14792
186551,7949046,502140
186553,7768846,501154
186555,3734354,298096
186557,1756384,84093
186559,5243796,376528
186561,193662,355048
186563,258123,3214
186565,6423886,451563
186567,57443,28041
186569,5612564,443659
186571,5651338,418098
186573,6152554,516503
186575,366701,39496
186577,4866214,456897
186579,6262764,457262
186581,7085164,460035
186583,4452210,407284
186585,7910444,469284
186587,2231461,427641
186589,7630164,463593
186591,4205128,317422
186593,6572002,508884
186595,5954284,455954
186597,6523440,472310
186599,4967220,455401
186601,1918908,229314
186603,379380,43998
186605,5924852,506792
186607,6020428,432165
186609,1289375,289630
186611,5775194,443686
186613,96739,48708
186615,233385,105540
186617,260776,100607
186619,7953386,508291
186621,2951834,303760
186623,129568,100557
186625,3687118,431399
186627,86310,192899
186629,209508,227045
186631,4964788,401545
186633,7581572,504314
186635,6922040,495047
186637,3359290,272420
186639,7585540,512294
186641,7153434,493121
186643,6514342,476882
186645,6667268,459728
186647,6697468,467003
186649,6774126,496313
186651,1695800,79897
186653,2608316,154699
186655,1988774,135212
186657,5375324,406162
186659,6650364,496968
186661,6385856,464979
186663,6096884,468848
186665,6109124,464670
186667,3061202,209419
186669,4680564,368373
186671,4186118,302638
186673,5447136,339900
186675,6104268,464403
186677,255643,247729
186679,6212984,470317
186681,292174,280306
186683,483180,81168
186685,355169,198254
186687,292246,240179
186689,6517874,457268
186691,6649794,466501
186693,5214394,373593
186695,5068280,382663
186697,3982468,290890
186699,5892746,428642
186701,5541812,415714
186703,5548032,404665
186705,5838806,411053
186707,1821682,142948
186709,4888834,360648
186711,867145,234838
186713,4499572,406110
186715,2922382,190742
186717,2956300,204261
186719,5458448,417977
186721,377643,151633
186723,430710,240541
186725,274012,234639
186727,5082670,364776
186729,6541008,448510
186731,3734466,270593
186733,235329,283848
186735,3502488,246214
186739,2363047,129088
186741,2787096,187460
186743,3198468,224057
186745,6253546,461942
186747,3005920,204259
186749,6588966,493623
186751,99097,63530
186753,104776,41767
186755,101752,142825
186757,104617,218913
186759,4625086,335203
186761,102516,43684
186763,286502,75649
186765,95622,222736
186767,123904,280219
186769,105220,82851
186771,98353,418738
186773,103949,119320
186775,481430,217810
186777,3279630,459697
186779,2699832,159752
186781,2653232,211807
186783,6604050,454147
186785,5613834,469872
186787,59371,46994
186789,346963,143809
186791,6507954,439677
186793,43890,67158
186795,2190397,146603
186797,374247,267985
186799,113346,69131
186801,73370,104266
186803,65440,252767
186805,435933,48606
186807,70768,122880
186809,79472,18812
186811,410477,73705
186813,7962890,499161
186815,6777114,452221
186817,6280810,475957
186819,443946,63619
186821,1077248,20129
186823,4338184,333820
186825,57301,71018
186827,4145108,353452
186829,345169,343156
186831,340285,24245
186833,2381989,173603
186835,84082,307677
186837,80819,187565
186839,2197926,264402
186841,4789160,385808
186843,379298,17213
186845,3836530,369545
186847,4394034,421227
186851,3196692,360928
186853,158766,175125
186855,64029,86238
186857,442546,329583
186859,65688,301001
186861,6340264,399049
186863,4669264,399248
186865,7648416,492355
186867,7688694,490855
186869,4971346,392524
186871,5239942,458991
186873,75214,39419
186875,5769414,461211
186877,81968,90835
186879,74151,157243
186881,2252304,197010
186883,60731,285413
186885,58780,180971
186887,91459,125146
186889,208326,204170
186891,179964,236310
186893,79146,176219
186895,57374,171295
186897,283612,444883
186899,88270,135779
186901,466831,71752
186903,8259682,516341
186905,2388986,467867
186907,5658242,460216
186909,6324892,371744
186911,23938,163293
186913,2294493,143224
186915,6298600,477652
186917,5022626,424408
186919,1670363,52363
186921,72819,340637
186923,4692234,342179
186925,4692242,342183
186927,109307,37023
186929,114862,82258
186931,92995,81774
186933,98063,50270
186935,5851786,466876
186937,5786588,451654
186939,1316624,86507
186941,4362646,395482
186943,44521,86790
186945,4706702,322075
186947,6857988,515841
186949,4610378,497916
186951,7491990,515934
186953,7158430,470333
186955,7086706,492336
186957,6054650,467433
186959,54307,462357
186961,47013,36191
186963,205907,87352
186965,120385,210285
186967,3548028,419473
186969,165107,49136
186971,109563,108881
186973,5565634,445710
186975,110392,84117
186977,138089,73653
186979,5811808,479381
186981,443446,18219
186983,7664504,489988
186985,7451284,485942
186989,2522908,518753
186991,5091108,435901
186993,3814808,419916
186995,84129,193586
186997,3995806,382881
186999,6470762,452970
187001,5085924,362826
187003,1806876,176159
187005,762137,54185
187007,884831,192104
187009,2167456,170341
187011,2167430,192112
187013,886690,192105
187015,75778,179162
187017,888703,192106
187019,6214856,438638
187021,355521,198808
187023,6543420,446663
187025,322645,42360
187027,396659,34295
187029,473658,34297
187031,4881806,351286
187033,6333284,441542
187035,128232,85189
187037,5904182,437032
187039,433043,272048
187041,6107412,413788
187043,223268,64883
187045,855805,25585
187047,103837,156162
187049,4008392,282437
187051,6675244,471853
187053,4572984,399266
187057,3415992,442353
187059,399285,409522
187065,5594444,509412
187067,859635,50022
187069,5670152,473149
187071,2091243,103609
187073,84267,18813
187075,1302555,15439
187077,446460,908
187079,4902260,450975
187081,47877,55601
187083,6104188,451327
187085,7448180,513691
187087,7773598,500107
187089,2386588,462065
187091,67707,3205
187093,5602204,454349
187095,7219324,468207
187097,8088944,488621
187099,1470173,322519
187101,4958596,366122
187103,3467452,243570
187107,4702752,471514
187109,6086082,496704
187111,5584756,424585
187113,5734548,493416
187115,51906,74788
187117,57119,76541
187119,53233,80062
187121,51514,74569
187123,5153288,476678
187125,107121,40918
187127,1691152,413765
187129,53774,118566
187131,52608,155519
187133,54004,66030
187135,813537,47521
187137,98096,36399
187139,6481478,462503
187141,6299592,469069
187143,5011242,378697
187145,7339826,476292
187147,1823159,112508
187149,5501158,473325
187151,4682780,414187
187153,66262,92937
187155,1188927,371496
187157,7874116,497515
187159,3346410,249699
187161,3895554,460146
187163,1350938,385778
187165,63831,107900
187167,3458510,399131
187169,79083,122683
187171,7243686,478187
187173,165075,274894
187175,4023200,393215
187177,5095798,435886
187179,5104330,484237
187183,226976,213115
187185,5634962,399895
187187,7758458,496943
187189,4580044,517892
187191,6079976,514813
187193,7173636,464759
187195,248628,10953
187197,6566624,439988
187199,463960,206349
187201,3333968,284754
187203,2271671,174376
187205,1801085,75594
187207,130208,269135
187209,7392232,490427
187211,5193662,497362
187213,6890582,452015
187215,4682136,341735
187217,6094944,438525
187219,60968,35062
187221,5371572,368304
187223,29309,28045
187225,2018111,459959
187229,6748466,417670
187231,6212478,489931
187235,367685,265892
187237,55811,219082
187239,102639,66552
187241,71635,112451
187243,64779,63882
187245,5314190,433694
187247,125217,129096
187249,2139601,254527
187251,768100,174702
187253,39189,173142
187255,44620,56710
187257,262424,66716
187259,5208950,447665
187261,48263,101512
187263,246135,94528
187265,222675,36733
187267,26111,184674
187269,39207,144458
187271,325139,162346
187273,87040,48276
187275,202299,264074
187277,75917,84898
187279,167886,138765
187281,34675,121171
187283,43479,100299
187285,33672,123756
187287,51698,40531
187289,57126,106931
187291,2304747,265023
187293,37790,64925
187295,64481,379074
187297,218,114128
187299,26707,67110
187301,41655,102157
187303,466566,262702
187305,37090,40144
187307,57361,129409
187309,6821012,465109
187311,6958014,499319
187315,5667260,434029
187317,7133554,478326
187319,6089564,491104
187321,60834,243294
187323,42928,88766
187325,39923,88768
187327,274,119966
187329,14694,107011
187331,52603,100394
187333,221074,13356
187335,215817,49298
187337,299,119975
187339,61879,86451
187341,44606,66862
187343,42475,226810
187345,56066,139592
187347,28981,66872
187349,222137,190560
187351,47196,103962
187353,57272,101515
187355,33888,71129
187357,1817229,79392
187359,30729,69105
187361,267050,163350
187363,1720038,65150
187365,83183,147925
187367,83549,24160
187369,1184936,190573
187371,311654,228587
187373,476148,33951
187375,34524,84669
187377,43381,84670
187379,1676895,194606
187381,87123,15203
187383,46968,84764
187385,59746,18950
187387,2233,193823
187389,41488,87211
187391,30376,160611
187393,192301,165985
187395,32794,163882
187397,3831484,278995
187399,1663933,194567
187401,258103,185220
187403,289424,37576
187405,923714,49283
187407,1368151,16604
187409,46393,87198
187411,80054,185512
187413,1283472,181013
187415,34613,26922
187417,2076862,120698
187419,364526,126100
187421,235133,139937
187423,305934,146172
187425,4012774,312899
187427,74868,65935
187429,818519,168891
187431,211504,66070
187433,142641,68638
187435,99441,145951
187437,89081,162329
187439,74350,105635
187441,94620,5796
187443,332358,270894
187445,72184,49673
187447,63145,97298
187449,8324578,519804
187451,6815538,516678
187453,978570,226197
187455,6324614,440626
187457,7632930,497722
187459,1492705,462723
187461,6566830,503758
187463,3829378,333357
187465,6083230,448491
187467,6782708,479255
187469,7512304,478625
187471,7473032,514201
187473,7479718,482590
187475,7709750,520948
187477,6574480,486579
187479,6769508,435841
187481,7598968,521190
187483,1791611,481359
187485,2009402,179242
187487,41375,52269
187489,2731970,257954
187493,169173,1386
187495,6744044,507143
187497,2108593,361283
187499,99989,205997
187501,3892172,443463
187503,4094596,311933
187505,5610554,400579
187507,7588752,474273
187509,7026370,470821
187511,6164762,467915
187513,158653,205560
187515,5460548,431479
187517,7666792,485071
187519,104981,77195
187521,3552892,268229
187523,6763252,475094
187525,5428662,375018
187527,2189106,189203
187529,7317324,511577
187531,8271714,520594
187533,2246947,181539
187535,1679538,74228
187537,5697078,397632
187539,34461,81210
187541,3606756,260513
187543,5216606,403016
187545,4125300,311054
187547,6333092,433059
187549,7495440,486525
187551,6020486,519421
187553,108649,85118
187555,4170186,339043
187557,4223366,355234
187559,7689484,490816
187561,7519174,488740
187563,82422,64252
187565,1181937,107428
187567,45595,67615
187569,2062990,130987
187571,2495778,199825
187573,31108,3930
187575,31106,3929
187577,4042818,291984
187579,6884200,467917
187581,1918669,211462
187583,7455754,463088
187585,161231,281543
187587,5985052,428081
187589,1646237,171582
187591,74434,30833
187593,5463162,383498
187595,3778644,348350
187597,2190197,331168
187599,2036377,75650
187601,5397194,396806
187603,7126386,457847
187605,2103203,77943
187607,2467480,170354
187609,202792,59044
187611,6306064,429300
187613,3799232,454983
187615,385703,15948
187617,8050266,506734
187619,187115,81072
187621,355742,81083
187623,249795,158023
187625,2075107,183186
187627,6945978,475305
187629,367960,50610
187631,365393,50608
187641,6708044,504345
187643,3647784,458478
187645,161832,293351
187649,2905082,333676
187651,4854820,451697
187653,5261644,438524
187655,4469518,463325
187657,1323593,271735
187659,1571416,132583
187661,6926486,461816
187663,7180544,470641
187665,133388,78574
187667,133332,78259
187669,133331,78257
187671,6484256,457848
187673,79115,105836
187675,68159,250804
187677,170584,471875
187679,82962,55528
187681,100853,62901
187683,105713,36770
187685,183607,38208
187687,1411663,33793
187689,426499,31475
187691,352443,31476
187693,497390,76752
187695,378112,31478
187697,1792588,51961
187699,453413,55770
187701,819792,373482
187703,473715,97976
187705,801011,54708
187707,339134,54763
187709,2370230,322517
187711,134862,55498
187713,4976192,500919
187715,3688342,472553
187717,7681902,490003
187719,6510332,508003
187721,2180351,503150
187723,5304992,384677
187725,5436228,396373
187727,5457078,426251
187729,434762,10255
187731,104059,263091
187733,77228,58628
187735,2294939,284307
187737,2275492,187299
187739,298780,61850
187741,425079,29934
187743,8098548,490445
187745,1922767,110957
187747,254387,201231
187749,7218804,491052
187751,5737536,411135
187753,6915100,505205
187755,5989336,522282
187759,2226283,138284
187761,434853,81456
187763,311616,299171
187765,3733932,302596
187767,390441,30658
187769,8217244,514826
187771,78355,84014
187773,71159,163857
187777,68181,163855
187779,69752,283663
187781,71466,200887
187783,2232238,21638
187785,67897,202837
187787,3356648,233813
187789,3595446,36824
187791,192993,86230
187793,70099,96049
187795,252327,93690
187797,159404,219305
187799,288581,41526
187801,4268850,317219
187803,76400,42224
187805,2137119,80735
187807,208697,335151
187809,272170,146784
187811,110261,239406
187813,3755362,332672
187815,7689964,493099
187819,5335394,368012
187825,187178,77031
187827,279249,66302
187829,319887,66269
187831,319468,66260
187833,288784,296640
187835,316369,66272
187837,140673,66248
187839,1286164,66257
187841,319290,66262
187843,320523,66273
187845,320116,66274
187847,7109844,506730
187849,819780,199947
187851,102824,64038
187853,11948,175483
187855,2330979,250950
187857,6878378,438731
187859,3833748,415257
187861,3196174,298581
187863,1311638,69389
187865,6293032,451646
187867,5741304,433623
187869,3638644,412212
187871,2222192,261578
187873,3993760,395499
187875,3294732,355536
187877,497573,76965
187879,1480296,76968
187881,463939,76967
187883,4995748,340829
187885,1821607,63448
187887,2638104,191741
187889,2224902,67635
187891,5266218,363152
187893,1613110,66226
187895,1365436,323152
187897,1966496,224609
187899,2180477,69537
187901,5440700,370076
187903,3801314,263475
187905,2678948,246087
187907,2187153,143010
187909,1965272,63634
187911,1821478,58723
187913,1570732,63635
187915,1451409,59872
187917,2325539,69648
187919,2326107,69650
187921,422320,63647
187923,475756,63642
187925,453201,63641
187927,455767,48759
187929,330977,69651
187931,361818,69654
187933,948462,69659
187935,2778674,69653
187937,6415416,444400
187939,172610,44852
187941,5796838,426257
187943,7319532,496208
187945,5688868,436373
187947,1797384,129183
187949,1786490,57513
187951,2017709,119195
187953,3747978,285434
187955,4855188,380964
187957,8342748,521041
187959,8119752,508642
187961,1667439,143970
187963,3165264,404782
187965,4664244,521932
187967,1819601,177851
187969,3139682,292638
187971,54303,265963
187973,218931,143237
187975,4171606,300832
187977,7231572,486753
187979,188580,85035
187981,3214392,308924
187983,83004,83620
187985,487622,90021
187987,1371638,28833
187989,1256533,219995
187991,127704,103083
187993,81557,65136
187995,211470,90033
187997,55051,83437
187999,78348,65716
188001,2403528,248377
188003,175187,281552
188005,1116026,70162
188007,1373196,399776
188009,4269238,384356
188011,487763,90543
188013,2235751,140006
188015,1364430,431801
188017,5586362,461931
188019,189791,129679
188021,6445396,437425
188023,7217028,451504
188025,108226,63063
188027,125829,428522
188029,56662,63893
188031,219248,77297
188033,103698,255494
188035,100337,27926
188037,233325,76241
188039,175286,87643
188041,284681,450929
188043,213197,306742
188045,265968,337861
188047,100465,41833
188049,76551,63451
188051,1746196,52191
188053,2487736,419946
188055,5214544,145808
188057,2954570,198751
188059,2964476,306041
188061,127731,252179
188063,102620,365282
188065,4272668,471561
188067,6060156,437033
188069,80591,256592
188071,239440,472467
188073,457031,440639
188075,4270534,90512
188077,201920,79702
188079,214139,90326
188081,82941,192305
188083,169069,89231
188085,210588,248397
188087,147081,159999
188089,58771,91282
188091,369245,462948
188093,59861,458523
188095,1226318,214556
188097,88367,420500
188099,2213622,203914
188101,334650,396477
188103,177880,208245
188105,3983680,290106
188107,212969,84821
188109,487562,79703
188111,5275866,373339
188113,166367,80244
188115,2065015,79345
188117,69539,214260
188119,1070820,410071
188121,254782,14493
188123,399437,222071
188125,71608,89905
188127,260840,90055
188129,212374,433162
188131,59832,27863
188133,66245,85355
188135,61883,83440
188137,174997,65266
188139,7139246,486072
188141,5547910,513568
188143,5520794,417910
188145,2237190,285366
188147,2200070,332814
188149,5187886,402688
188151,2796680,204014
188153,282023,204011
188155,2311160,294636
188157,217680,44108
188159,2124189,73111
188161,2033290,153342
188163,1795021,254081
188165,1760956,56519
188167,1754392,71090
188169,157117,49918
188171,1520274,118920
188173,101961,56205
188175,5966602,513349
188177,4670016,363111
188179,7358936,503403
188181,5678110,408866
188183,8335880,520736
188185,6546808,455736
188187,7137846,497814
188189,5688932,424781
188191,5910344,433503
188193,4738802,452531
188195,382958,68106
188197,4699130,387026
188199,388458,11394
188201,2924392,513324
188203,29381,219452
188205,4623812,382572
188207,6543652,440298
188209,783511,24172
188211,7210348,470827
188213,6069126,475007
188215,6851066,458080
188217,7342838,502897
188219,4151320,370756
188221,5846744,437042
188223,285191,281088
188225,1922544,461783
188227,83021,66788
188229,4769214,399218
188231,5667696,436369
188233,7120532,468204
188235,132165,50473
188237,5573582,465023
188239,114070,8771
188241,3443738,448790
188243,3785472,416121
188245,1794958,144602
188247,171946,92984
188249,261450,240200
188251,260295,77767
188253,480434,239550
188255,2332719,448788
188257,4103950,460090
188259,71428,83480
188261,79999,131349
188263,36782,201840
188265,6525458,504484
188267,91769,204039
188269,104853,228178
188271,928068,84816
188273,4848010,438431
188275,340842,39474
188277,174207,14480
188279,756321,66086
188281,3336054,213299
188283,218534,91653
188285,210974,72208
188287,1179072,90566
188289,33118,282083
188291,246119,91520
188293,1435475,360544
188295,1477055,38333
188297,1379176,332737
188299,5740866,507256
188301,5095030,363088
188303,6133466,442249
188305,6288124,443009
188307,5220122,400155
188309,5758778,447200
188311,5460880,399725
188313,168989,211655
188315,8210516,522882
188317,7334528,474335
188319,1070792,72202
188321,54449,439081
188323,2658200,432213
188325,45084,295108
188327,3364872,416016
188329,1070864,72212
188331,113878,124624
188333,265274,142884
188335,285695,48004
188337,1815836,77299
188339,6035294,501718
188341,7260048,472805
188343,107658,27927
188345,63333,89226
188347,59952,152355
188349,212194,63716
188351,86462,87786
188353,212558,219796
188355,3676322,278082
188357,149650,70918
188359,171902,195514
188361,334637,351506
188363,190544,442058
188365,5517462,463738
188367,4541912,472073
188369,53587,249236
188371,222511,90281
188373,93665,183236
188375,284595,64745
188377,298337,14453
188379,2643308,227199
188381,230419,53084
188383,4815122,455839
188385,249361,80798
188387,7465992,459713
188389,252196,280363
188391,2955804,200392
188393,4011000,302804
188395,2133383,84356
188397,305923,202479
188399,103707,208200
188401,94159,255769
188403,74543,205667
188405,815227,108772
188407,47008,69992
188411,7521040,476517
188413,262037,69577
188415,423470,48760
188417,8250690,520186
188419,2268622,122278
188421,1234432,20826
188427,5753552,445793
188429,2281293,159562
188431,2379050,129374
188433,6087562,418109
188435,1056107,56382
188439,370425,110855
188441,4691804,382545
188445,2727296,279180
188447,78743,37173
188449,7895904,511449
188451,6293796,519418
188453,3891338,518416
188455,6296764,489995
188457,88041,104292
188459,4594836,521647
188465,138609,208933
188473,51985,91613
188475,51342,228869
188477,7410684,518045
188479,89019,202739
188483,91114,38342
188489,6892276,468206
188491,5047400,424284
188493,307681,56836
188495,475179,59275
188497,1125830,80940
188499,42418,100366
188501,2258447,319921
188503,94935,157200
188505,3300980,435577
188507,2182095,124874
188509,8282042,519187
188511,4937564,412520
188513,7879350,510258
188515,8286894,517987
188517,235608,106904
188519,4537986,372782
188521,7369976,503895
188523,7755520,493670
188525,6186442,470432
188527,6034550,472964
188529,6045004,449438
188531,1288411,83934
188533,2243900,513285
188535,7237666,516232
188537,118350,35608
188539,6170804,516321
188541,3860916,425972
188543,5545862,390433
188545,2961768,133985
188547,2961802,199771
188549,6449358,400990
188551,6380520,414523
188553,6485666,456287
188555,3563156,278258
188557,7161122,424336
188559,7483318,493103
188561,479651,17888
188565,4574604,369810
188567,2788932,216391
188569,5656876,429236
188571,2175535,99117
188573,4164244,309000
188575,6878820,483980
188577,5000250,369233
188579,53232,38946
188581,4811564,422439
188583,5671902,504249
188585,8328418,520587
188587,295172,58786
188589,74335,248319
188591,116061,31712
188593,4708966,339876
188595,5305950,495210
188597,4862478,401441
188599,466006,98208
188601,59611,111696
188603,1553659,341287
188605,7124090,467539
188607,6736812,447685
188609,8266010,518749
188611,4230796,321371
188613,7203810,513606
188615,89740,27817
188617,26583,266727
188619,7424396,479394
188621,69412,289497
188623,7282468,491584
188625,8342862,523902
188627,59593,198822
188629,297234,77351
188631,158581,68689
188633,118554,54044
188635,183992,13619
188637,770442,45158
188639,76055,54874
188641,3531202,340442
188643,6186096,463607
188645,7420408,486659
188647,314009,74901
188649,1092016,17358
188651,1781866,56840
188653,2216536,228185
188655,1988573,69938
188657,1438466,67774
188659,6418918,451918
188663,6186232,502759
188665,5065762,436354
188669,340181,49399
188671,7209510,516065
188673,82254,283043
188675,6768578,483184
188677,950779,96340
188679,360556,401905
188681,288006,51887
188685,101156,106244
188691,293342,56317
188693,7206474,511374
188695,7689936,492994
188697,6752992,481432
188699,1612140,86438
188701,8498,226597
188703,3969512,295445
188705,7944094,501624
188707,1503202,54684
188709,3625136,365359
188711,1991191,362609
188715,934584,62962
188723,114178,194930
188725,110165,276681
188731,7238392,434355
188733,53846,2216
188735,3554164,488596
188737,475702,127358
188739,49904,94407
188741,2919798,225264
188743,3923996,291260
188745,38700,38042
188747,4229578,437331
188749,3766354,345887
188751,6911608,458423
188753,4761916,505058
188755,4287234,521410
188757,5268348,493014
188759,7548520,469148
188761,6933454,492998
188763,403933,41726
188765,6232176,425192
188767,6330048,430652
188769,6073384,386135
188771,6073206,416763
188773,8075192,505192
188775,6073550,371240
188777,3027644,339455
188779,107625,15458
188781,449590,62854
188783,6730898,472054
188785,7901640,501902
188787,54122,109276
188789,1145515,104835
188791,317214,66428
188793,5707304,438463
188795,53403,58736
188797,2854926,455980
188799,48703,64368
188801,2499162,184830
188803,7946950,503381
188805,47691,210658
188807,97972,26678
188809,92006,69900
188811,165828,96538
188813,94695,93487
188815,93056,147950
188817,40262,126069
188819,94852,69957
188821,215993,62958
188823,2069797,340601
188825,6678874,522964
188827,7133528,519120
188829,8267604,517814
188831,8269378,520273
188833,1318517,297725
188835,3499358,440397
188837,5170810,365995
188839,2949626,242257
188841,6200656,459722
188843,6727296,485789
188845,69112,145364
188847,5200814,384547
188849,4279684,320629
188851,4648304,338694
188853,7199796,505551
188855,1633217,446130
188857,5873216,350050
188859,7323600,466565
188861,2147728,110550
188863,1712046,68363
188865,1756512,183913
188867,1663947,166485
188869,4359724,386222
188871,3505950,255302
188873,4976588,379691
188875,2846938,350362
188877,3592750,438466
188879,5716280,413852
188881,5240258,466169
188883,202586,201875
188885,6892446,500849
188887,229990,259740
188889,4569386,456337
188891,2121833,175623
188893,1878858,213156
188895,74319,419450
188897,3606488,267024
188899,94242,264239
188901,376102,345251
188903,395121,105431
188905,273921,357842
188907,1568930,282746
188909,230046,344805
188911,23460,163171
188915,4143306,306342
188917,7272242,466175
188919,163982,32531
188921,280096,117234
188925,1822157,129046
188927,2171983,100887
188931,1127876,523373
188933,1956017,497997
188935,4483562,388207
188937,6041030,413838
188939,7093470,463353
188941,5691670,396461
188943,35300,119106
188945,1735196,55817
188947,7467612,479636
188949,5891150,412764
188951,3140454,418542
188953,6522668,518495
188957,7168760,517330
188959,5242898,447973
188961,3721048,338399
188967,1860318,91989
188973,1051909,148066
188975,1147686,105206
188979,991219,155895
188983,781392,97981
188987,244975,62004
188995,4690878,424995
188997,4119590,345731
188999,3158218,277689
189003,1783780,93096
189005,1160539,32486
189007,1096965,327216
189009,2311192,280698
189011,2670882,411996
189013,118526,26716
189015,8362516,525102
189017,72209,14937
189019,6116682,472648
189021,6270524,446830
189023,270916,346080
189025,2690572,468337
189027,7608042,488083
189029,3983902,433651
189031,4974778,436494
189033,7689052,489939
189035,4520924,459938
189037,8342946,521512
189039,6523174,444608
189041,5052474,400535
189043,5686062,447682
189045,73626,4788
189047,5113868,414423
189049,3364264,471515
189051,2822864,353074
189053,1266545,19667
189055,5822676,458300
189057,41252,35923
189059,1683412,268891
189061,5164184,417643
189063,6794448,470906
189065,8075256,525814
189067,3268790,336833
189069,443205,84251
189071,4015500,369523
189073,3326096,387974
189075,1345782,39118
189077,5849982,408846
189079,1799537,207517
189081,57930,77508
189083,4156700,298483
189085,6003934,488145
189087,436343,53347
189089,1642194,79574
189091,3303310,280492
189093,3298690,262733
189095,4584862,332686
189097,5518756,440038
189099,5691024,425148
189101,6147512,451985
189103,6213362,427347
189105,5219972,399896
189107,6213952,460100
189109,7860270,497802
189111,5359048,525662
189113,6069620,520558
189115,7375578,505418
189117,4991112,480394
189119,2387692,408258
189121,6764122,455146
189123,6303872,438444
189125,5198796,373209
189129,6191876,461118
189131,4702826,476046
189133,5974044,426228
189137,6127326,518801
189139,1194577,90130
189141,3417854,346558
189143,6899330,457324
189145,2388755,150088
189147,1603447,63271
189149,5622412,454615
189151,3956396,310098
189153,1696176,151324
189155,1825665,276129
189157,374477,182660
189159,375515,405299
189161,814034,405300
189163,2224083,207061
189165,2093218,78184
189167,8294204,522773
189169,5450524,468292
189171,94131,65522
189173,6270596,495601
189175,105792,28762
189177,6439558,438703
189179,3789946,292106
189181,45889,204602
189183,1360795,18384
189185,90169,71838
189187,926766,49432
189189,5710688,483828
189191,3823098,460064
189193,6109874,496245
189195,372765,24950
189197,2412746,179269
189199,2825924,220468
189201,3505812,296695
189203,6499752,500664
189205,6495770,454283
189207,5327862,379624
189209,2421910,477207
189211,4172510,495849
189213,6734984,443635
189215,6556552,443398
189217,8159584,521720
189219,2081255,92645
189221,5457454,464870
189223,5466056,376092
189225,5645536,442842
189227,4849772,520883
189229,4849722,456994
189231,2323340,172133
189233,264530,62181
189235,6998122,492257
189237,4872210,357416
189239,4875694,388615
189241,5834262,406761
189243,3415772,247530
189245,97727,40405
189247,1207648,34477
189249,5881528,414018
189251,1322953,167731
189253,89518,139514
189255,5259184,391157
189257,4652128,360608
189259,3851142,355386
189261,1311672,76214
189263,3159050,284200
189265,2047910,130692
189267,2311526,200112
189269,1016293,117577
189271,4698792,377186
189277,2576828,298044
189279,2444942,226974
189281,2301059,179089
189283,2404269,174938
189285,1810833,85575
189289,1587234,143945
189291,1415228,45580
189293,1313146,28832
189295,1167845,71855
189299,915749,127838
189301,997155,52592
189303,820158,40079
189307,781511,59273
189311,295736,18419
189313,375040,54552
189317,4838440,373960
189319,306228,32218
189321,438486,14065
189323,1210837,40580
189329,4602066,467952
189331,6663582,454992
189333,4912910,353081
189335,167755,463614
189337,5797476,408992
189341,124743,252165
189343,2915896,199262
189345,7999770,513789
189347,4466648,377156
189349,65261,87208
189351,27235,173995
189353,6423664,476613
189355,8975,51471
189357,4323370,461234
189359,3636528,294458
189361,62446,29790
189363,5164214,402900
189365,823654,70239
189367,6053948,442811
189369,3567664,323611
189371,3335112,351328
189373,3555036,262119
189375,168111,110471
189377,6609088,471528
189379,59029,133531
189381,7690670,500475
189383,198332,493843
189385,183538,430982
