userId,recommendId
6.0,7990.0
6.0,118880.0
6.0,27640.0
6.0,68835.0
6.0,72712.0
6.0,134853.0
6.0,94558.0
6.0,69524.0
6.0,190089.0
6.0,5985.0
6.0,27431.0
6.0,8377.0
6.0,56563.0
6.0,766.0
6.0,148881.0
6.0,6387.0
6.0,5673.0
6.0,5001.0
6.0,69134.0
6.0,1670.0
6.0,1701.0
6.0,4500.0
6.0,8253.0
6.0,4642.0
6.0,27846.0
6.0,2160.0
6.0,3911.0
6.0,2291.0
6.0,48159.0
6.0,163925.0
6.0,166183.0
6.0,172501.0
6.0,107410.0
6.0,172585.0
6.0,159811.0
6.0,172589.0
6.0,147336.0
6.0,172799.0
6.0,4103.0
6.0,3681.0
6.0,8295.0
6.0,5244.0
6.0,3706.0
6.0,7034.0
7.0,178.0
7.0,213.0
7.0,8966.0
7.0,178667.0
7.0,162396.0
7.0,6672.0
7.0,8589.0
7.0,1238.0
7.0,194.0
7.0,3200.0
7.0,7786.0
7.0,2289.0
7.0,140481.0
7.0,681.0
7.0,3730.0
7.0,173369.0
7.0,1244.0
7.0,2562.0
7.0,53375.0
7.0,53373.0
7.0,4822.0
7.0,33755.0
7.0,27455.0
7.0,100205.0
7.0,8642.0
7.0,105811.0
7.0,105813.0
7.0,105837.0
7.0,106243.0
7.0,56095.0
7.0,8500.0
7.0,84273.0
7.0,97324.0
7.0,93265.0
7.0,103444.0
7.0,86290.0
7.0,5367.0
7.0,2966.0
7.0,1256.0
7.0,142222.0
7.0,2075.0
7.0,5368.0
7.0,156609.0
7.0,6525.0
7.0,1051.0
7.0,7069.0
7.0,2238.0
7.0,4809.0
7.0,2130.0
7.0,77629.0
8.0,1976.0
8.0,3051.0
8.0,3616.0
8.0,3005.0
8.0,1974.0
8.0,40.0
8.0,5945.0
8.0,102407.0
8.0,2264.0
8.0,6330.0
8.0,504.0
8.0,2007.0
8.0,2898.0
8.0,2988.0
8.0,4152.0
8.0,6101.0
8.0,518.0
8.0,8365.0
8.0,3684.0
8.0,5161.0
8.0,2188.0
8.0,3063.0
8.0,5881.0
8.0,3142.0
8.0,47999.0
8.0,3777.0
8.0,5992.0
8.0,2479.0
8.0,7318.0
8.0,2072.0
8.0,2041.0
8.0,3370.0
8.0,423.0
8.0,3240.0
8.0,27706.0
8.0,53550.0
8.0,5346.0
8.0,425.0
8.0,2168.0
8.0,5015.0
8.0,4723.0
8.0,4175.0
8.0,1522.0
8.0,12.0
8.0,219.0
8.0,4577.0
8.0,81.0
8.0,4275.0
8.0,8384.0
8.0,2622.0
9.0,3798.0
9.0,88835.0
9.0,62.0
9.0,93610.0
9.0,44115.0
9.0,136542.0
9.0,8533.0
9.0,8754.0
9.0,64321.0
9.0,27357.0
9.0,27716.0
9.0,190239.0
9.0,59615.0
9.0,3727.0
9.0,5282.0
9.0,53125.0
9.0,11.0
9.0,6378.0
9.0,7934.0
9.0,1688.0
9.0,45499.0
9.0,33896.0
9.0,43552.0
9.0,339.0
9.0,26565.0
9.0,54617.0
9.0,27238.0
9.0,85412.0
9.0,71668.0
9.0,3536.0
9.0,30825.0
9.0,115216.0
9.0,3753.0
9.0,132169.0
9.0,109241.0
9.0,77353.0
9.0,56631.0
9.0,142843.0
9.0,105703.0
9.0,109000.0
9.0,58174.0
9.0,126082.0
9.0,114662.0
9.0,3555.0
9.0,26417.0
9.0,3082.0
9.0,67734.0
9.0,139859.0
9.0,122884.0
9.0,2506.0
10.0,2692.0
10.0,127.0
10.0,2839.0
10.0,1222.0
10.0,27815.0
10.0,1423.0
10.0,3703.0
10.0,7980.0
10.0,8482.0
10.0,1213.0
10.0,3556.0
10.0,1203.0
10.0,7899.0
10.0,2917.0
10.0,1095.0
10.0,40870.0
10.0,3836.0
10.0,5646.0
10.0,33539.0
10.0,6385.0
10.0,1136.0
10.0,6406.0
10.0,4417.0
10.0,6395.0
10.0,6910.0
10.0,5726.0
10.0,7561.0
10.0,2502.0
10.0,1258.0
10.0,4226.0
10.0,293.0
10.0,1090.0
10.0,1193.0
10.0,7894.0
10.0,2329.0
10.0,6331.0
10.0,3626.0
10.0,6969.0
10.0,8905.0
10.0,3625.0
10.0,5753.0
10.0,6646.0
10.0,778.0
10.0,3265.0
10.0,1361.0
10.0,1263.0
10.0,49666.0
10.0,26681.0
10.0,7583.0
10.0,51127.0
11.0,4896.0
11.0,6365.0
11.0,832.0
11.0,3450.0
11.0,4804.0
11.0,5218.0
11.0,32469.0
11.0,1014.0
11.0,3028.0
11.0,3309.0
11.0,2899.0
11.0,43333.0
11.0,5549.0
11.0,1672.0
11.0,5994.0
11.0,8989.0
11.0,5416.0
11.0,8183.0
11.0,5816.0
11.0,1950.0
11.0,4710.0
11.0,368.0
11.0,1269.0
11.0,2001.0
11.0,41769.0
11.0,1017.0
11.0,88163.0
11.0,31694.0
11.0,7440.0
11.0,955.0
11.0,130840.0
11.0,54001.0
11.0,5122.0
11.0,4184.0
11.0,6459.0
11.0,7216.0
11.0,6749.0
11.0,6236.0
11.0,6522.0
11.0,6590.0
11.0,4429.0
11.0,5554.0
11.0,3188.0
11.0,960.0
11.0,25893.0
11.0,2055.0
11.0,8998.0
11.0,8647.0
11.0,33826.0
11.0,5800.0
12.0,599.0
12.0,4326.0
12.0,1423.0
12.0,1233.0
12.0,5646.0
12.0,6144.0
12.0,4423.0
12.0,5568.0
12.0,5961.0
12.0,5199.0
12.0,1564.0
12.0,1190.0
12.0,6710.0
12.0,2183.0
12.0,3680.0
12.0,1276.0
12.0,1537.0
12.0,1299.0
12.0,5940.0
12.0,904.0
12.0,899.0
12.0,1000.0
12.0,1084.0
12.0,2924.0
12.0,3819.0
12.0,4118.0
12.0,8823.0
12.0,3117.0
12.0,1458.0
12.0,3135.0
12.0,5686.0
12.0,3508.0
12.0,954.0
12.0,1303.0
12.0,8974.0
12.0,3334.0
12.0,2677.0
12.0,6061.0
12.0,1306.0
12.0,7560.0
12.0,1090.0
12.0,2764.0
12.0,7840.0
12.0,1147.0
12.0,1304.0
12.0,2401.0
12.0,800.0
12.0,1844.0
12.0,1262.0
12.0,3728.0
13.0,3362.0
13.0,127.0
13.0,2839.0
13.0,5782.0
13.0,1203.0
13.0,6331.0
13.0,6858.0
13.0,1208.0
13.0,1222.0
13.0,27721.0
13.0,5753.0
13.0,3625.0
13.0,3626.0
13.0,6969.0
13.0,8905.0
13.0,3504.0
13.0,1258.0
13.0,2951.0
13.0,7894.0
13.0,741.0
13.0,6662.0
13.0,6441.0
13.0,5425.0
13.0,8696.0
13.0,26240.0
13.0,71779.0
13.0,60503.0
13.0,522.0
13.0,6868.0
13.0,42900.0
13.0,8253.0
13.0,7980.0
13.0,132362.0
13.0,49060.0
13.0,42632.0
13.0,2674.0
13.0,1361.0
13.0,26246.0
13.0,1080.0
13.0,27815.0
13.0,27186.0
13.0,6350.0
13.0,4381.0
13.0,4973.0
13.0,3007.0
13.0,118924.0
13.0,4500.0
13.0,6646.0
13.0,8117.0
13.0,140267.0
14.0,114670.0
14.0,110352.0
14.0,103727.0
14.0,109483.0
14.0,108945.0
14.0,5737.0
14.0,108797.0
14.0,44761.0
14.0,160644.0
14.0,44241.0
14.0,105382.0
14.0,105037.0
14.0,104074.0
14.0,72601.0
14.0,162322.0
14.0,110826.0
14.0,72630.0
14.0,72737.0
14.0,72762.0
14.0,6332.0
14.0,6342.0
14.0,73488.0
14.0,101283.0
14.0,39398.0
14.0,100498.0
14.0,172755.0
14.0,100108.0
14.0,74530.0
14.0,109673.0
14.0,110828.0
14.0,98230.0
14.0,45074.0
14.0,69436.0
14.0,4700.0
14.0,155062.0
14.0,155581.0
14.0,118970.0
14.0,48262.0
14.0,48161.0
14.0,4887.0
14.0,117464.0
14.0,4947.0
14.0,116861.0
14.0,157224.0
14.0,70336.0
14.0,183333.0
14.0,183379.0
14.0,114459.0
14.0,5205.0
14.0,158402.0
15.0,1617.0
15.0,750.0
15.0,8295.0
15.0,1193.0
15.0,2917.0
15.0,3129.0
15.0,214.0
15.0,2391.0
15.0,6858.0
15.0,2984.0
15.0,42900.0
15.0,1564.0
15.0,67267.0
15.0,3855.0
15.0,6782.0
15.0,4027.0
15.0,5007.0
15.0,1423.0
15.0,6710.0
15.0,348.0
15.0,5646.0
15.0,6636.0
15.0,7299.0
15.0,7151.0
15.0,247.0
15.0,47774.0
15.0,599.0
15.0,1190.0
15.0,8964.0
15.0,40870.0
15.0,1235.0
15.0,33903.0
15.0,6385.0
15.0,858.0
15.0,4166.0
15.0,6724.0
15.0,42004.0
15.0,1206.0
15.0,5470.0
15.0,924.0
15.0,5782.0
15.0,44204.0
15.0,2201.0
15.0,1208.0
15.0,1221.0
15.0,8582.0
15.0,4799.0
15.0,7647.0
15.0,3521.0
15.0,5878.0
16.0,39421.0
16.0,3785.0
16.0,6800.0
16.0,49274.0
16.0,6250.0
16.0,5944.0
16.0,3273.0
16.0,743.0
16.0,69406.0
16.0,33499.0
16.0,96861.0
16.0,7346.0
16.0,6595.0
16.0,88405.0
16.0,31221.0
16.0,52973.0
16.0,4816.0
16.0,91485.0
16.0,54004.0
16.0,6951.0
16.0,50806.0
16.0,4155.0
16.0,103384.0
16.0,100390.0
16.0,8526.0
16.0,2991.0
16.0,85056.0
16.0,249.0
16.0,2827.0
16.0,8860.0
16.0,3979.0
16.0,611.0
16.0,79242.0
16.0,159093.0
16.0,4531.0
16.0,3526.0
16.0,8666.0
16.0,2112.0
16.0,81537.0
16.0,30793.0
16.0,4388.0
16.0,79695.0
16.0,61248.0
16.0,60397.0
16.0,171727.0
16.0,50003.0
16.0,74532.0
16.0,44225.0
16.0,111659.0
16.0,79185.0
17.0,45666.0
17.0,107756.0
17.0,1702.0
17.0,47124.0
17.0,178667.0
17.0,1185.0
17.0,719.0
17.0,33725.0
17.0,6612.0
17.0,519.0
17.0,5804.0
17.0,2807.0
17.0,3821.0
17.0,1431.0
17.0,50954.0
17.0,379.0
17.0,2718.0
17.0,546.0
17.0,667.0
17.0,2383.0
17.0,290.0
17.0,56757.0
17.0,89069.0
17.0,185851.0
17.0,84989.0
17.0,183423.0
17.0,173955.0
17.0,135867.0
17.0,52462.0
17.0,186587.0
17.0,6549.0
17.0,5787.0
17.0,2534.0
17.0,50162.0
17.0,64997.0
17.0,70183.0
17.0,3268.0
17.0,6493.0
17.0,7449.0
17.0,94494.0
17.0,109742.0
17.0,68028.0
17.0,46572.0
17.0,2381.0
17.0,1848.0
17.0,1591.0
17.0,1752.0
17.0,4333.0
17.0,2558.0
17.0,27488.0
18.0,5899.0
18.0,4981.0
18.0,8015.0
18.0,8191.0
18.0,6180.0
18.0,6808.0
18.0,4651.0
18.0,2855.0
18.0,33.0
18.0,3576.0
18.0,2946.0
18.0,2613.0
18.0,8147.0
18.0,2517.0
18.0,3062.0
18.0,3720.0
18.0,136445.0
18.0,2321.0
18.0,58485.0
18.0,94.0
18.0,1392.0
18.0,2143.0
18.0,26558.0
18.0,2867.0
18.0,6229.0
18.0,2089.0
18.0,5038.0
18.0,3994.0
18.0,3627.0
18.0,336.0
18.0,5598.0
18.0,3313.0
18.0,2656.0
18.0,2857.0
18.0,117728.0
18.0,196085.0
18.0,189745.0
18.0,7056.0
18.0,2553.0
18.0,106762.0
18.0,140012.0
18.0,1967.0
18.0,650.0
18.0,2301.0
18.0,7075.0
18.0,563.0
18.0,1275.0
18.0,3052.0
18.0,6093.0
18.0,3079.0
19.0,8769.0
19.0,25931.0
19.0,58425.0
19.0,26495.0
19.0,3160.0
19.0,26680.0
19.0,61013.0
19.0,6123.0
19.0,5680.0
19.0,167792.0
19.0,1222.0
19.0,6395.0
19.0,4417.0
19.0,6910.0
19.0,5726.0
19.0,7561.0
19.0,6406.0
19.0,4350.0
19.0,4624.0
19.0,4979.0
19.0,39869.0
19.0,47446.0
19.0,7008.0
19.0,4799.0
19.0,5477.0
19.0,26540.0
19.0,7152.0
19.0,3019.0
19.0,7706.0
19.0,7134.0
19.0,8426.0
19.0,162566.0
19.0,99030.0
19.0,50842.0
19.0,125960.0
19.0,76772.0
19.0,26159.0
19.0,26550.0
19.0,8374.0
19.0,2554.0
19.0,123675.0
19.0,8198.0
19.0,184383.0
19.0,164288.0
19.0,179451.0
19.0,78420.0
19.0,178059.0
19.0,47152.0
19.0,4930.0
19.0,41585.0
20.0,2674.0
20.0,2580.0
20.0,7899.0
20.0,1190.0
20.0,6636.0
20.0,32.0
20.0,2395.0
20.0,599.0
20.0,3546.0
20.0,1233.0
20.0,1219.0
20.0,4326.0
20.0,1423.0
20.0,7647.0
20.0,1361.0
20.0,3265.0
20.0,2618.0
20.0,7894.0
20.0,1218.0
20.0,3121.0
20.0,3897.0
20.0,6331.0
20.0,1136.0
20.0,3703.0
20.0,27815.0
20.0,1278.0
20.0,7151.0
20.0,27722.0
20.0,2342.0
20.0,1968.0
20.0,1090.0
20.0,1262.0
20.0,1259.0
20.0,1394.0
20.0,2275.0
20.0,6710.0
20.0,3320.0
20.0,2762.0
20.0,5199.0
20.0,127.0
20.0,2839.0
20.0,31903.0
20.0,1222.0
20.0,8974.0
20.0,6125.0
20.0,1288.0
20.0,2791.0
20.0,1121.0
20.0,3007.0
20.0,1997.0
21.0,6148.0
21.0,26585.0
21.0,5878.0
21.0,860.0
21.0,7896.0
21.0,4881.0
21.0,8582.0
21.0,8983.0
21.0,4235.0
21.0,5954.0
21.0,8964.0
21.0,116138.0
21.0,2579.0
21.0,48696.0
21.0,4297.0
21.0,701.0
21.0,320.0
21.0,47446.0
21.0,2594.0
21.0,3521.0
21.0,6724.0
21.0,7706.0
21.0,48268.0
21.0,26540.0
21.0,2557.0
21.0,3328.0
21.0,79318.0
21.0,1227.0
21.0,7889.0
21.0,134256.0
21.0,104423.0
21.0,84775.0
21.0,194728.0
21.0,27743.0
21.0,31998.0
21.0,195921.0
21.0,60857.0
21.0,43415.0
21.0,37955.0
21.0,152545.0
21.0,167334.0
21.0,5890.0
21.0,82591.0
21.0,8784.0
21.0,4967.0
21.0,50912.0
21.0,3993.0
21.0,99045.0
21.0,72720.0
21.0,7151.0
22.0,2081.0
22.0,43552.0
22.0,32029.0
22.0,82852.0
22.0,1647.0
22.0,39449.0
22.0,5736.0
22.0,67361.0
22.0,84942.0
22.0,115216.0
22.0,5943.0
22.0,8893.0
22.0,6624.0
22.0,173681.0
22.0,187995.0
22.0,173677.0
22.0,188087.0
22.0,188113.0
22.0,81981.0
22.0,81736.0
22.0,173939.0
22.0,173355.0
22.0,174465.0
22.0,165749.0
22.0,161292.0
22.0,165961.0
22.0,173165.0
22.0,187997.0
22.0,151703.0
22.0,80124.0
22.0,180277.0
22.0,127993.0
22.0,181491.0
22.0,181219.0
22.0,193753.0
22.0,180281.0
22.0,126008.0
22.0,180279.0
22.0,180275.0
22.0,80109.0
22.0,180273.0
22.0,59547.0
22.0,146022.0
22.0,32906.0
22.0,195715.0
22.0,173093.0
22.0,176621.0
22.0,165963.0
22.0,134043.0
22.0,49050.0
23.0,5470.0
23.0,373.0
23.0,6442.0
23.0,1150.0
23.0,1428.0
23.0,34153.0
23.0,678.0
23.0,3359.0
23.0,1059.0
23.0,2206.0
23.0,388.0
23.0,67267.0
23.0,8532.0
23.0,1056.0
23.0,1564.0
23.0,2852.0
23.0,2610.0
23.0,4090.0
23.0,2239.0
23.0,82.0
23.0,632.0
23.0,55856.0
23.0,5280.0
23.0,2425.0
23.0,751.0
23.0,4809.0
23.0,3090.0
23.0,2499.0
23.0,65142.0
23.0,1671.0
23.0,1477.0
23.0,1369.0
23.0,53127.0
23.0,41712.0
23.0,171439.0
23.0,1956.0
23.0,168330.0
23.0,33903.0
23.0,27441.0
23.0,27067.0
23.0,3117.0
23.0,771.0
23.0,58105.0
23.0,2984.0
23.0,3350.0
23.0,6612.0
23.0,5279.0
23.0,5896.0
23.0,27826.0
23.0,3169.0
24.0,2580.0
24.0,67267.0
24.0,42900.0
24.0,6710.0
24.0,608.0
24.0,1564.0
24.0,6385.0
24.0,6782.0
24.0,1208.0
24.0,25931.0
24.0,8769.0
24.0,26495.0
24.0,214.0
24.0,2997.0
24.0,2984.0
24.0,6724.0
24.0,1060.0
24.0,3129.0
24.0,2391.0
24.0,1209.0
24.0,5470.0
24.0,26540.0
24.0,167792.0
24.0,3972.0
24.0,2852.0
24.0,599.0
24.0,6636.0
24.0,306.0
24.0,1263.0
24.0,5325.0
24.0,2395.0
24.0,3735.0
24.0,162.0
24.0,1203.0
24.0,1193.0
24.0,4027.0
24.0,4799.0
24.0,1222.0
24.0,4500.0
24.0,1279.0
24.0,750.0
24.0,5782.0
24.0,7889.0
24.0,3160.0
24.0,2674.0
24.0,7008.0
24.0,44204.0
24.0,50912.0
24.0,82591.0
24.0,6061.0
25.0,205106.0
25.0,33725.0
25.0,176929.0
25.0,27309.0
25.0,140747.0
25.0,65142.0
25.0,290.0
25.0,113089.0
25.0,142424.0
25.0,751.0
25.0,167838.0
25.0,118496.0
25.0,61024.0
25.0,5557.0
25.0,1757.0
25.0,369.0
25.0,681.0
25.0,131.0
25.0,43904.0
25.0,73023.0
25.0,632.0
25.0,3454.0
25.0,83760.0
25.0,66317.0
25.0,27112.0
25.0,65243.0
25.0,7261.0
25.0,32263.0
25.0,48711.0
25.0,125.0
25.0,71867.0
25.0,6790.0
25.0,178667.0
25.0,46653.0
25.0,31260.0
25.0,25812.0
25.0,69140.0
25.0,94675.0
25.0,8605.0
25.0,7260.0
25.0,83796.0
25.0,5450.0
25.0,171495.0
25.0,62764.0
25.0,53468.0
25.0,6612.0
25.0,1185.0
25.0,26349.0
25.0,168660.0
25.0,8803.0
26.0,8772.0
26.0,143969.0
26.0,4239.0
26.0,5995.0
26.0,6148.0
26.0,30749.0
26.0,44694.0
26.0,7151.0
26.0,1673.0
26.0,858.0
26.0,81520.0
26.0,164185.0
26.0,163979.0
26.0,174395.0
26.0,172529.0
26.0,197141.0
26.0,68915.0
26.0,187001.0
26.0,100906.0
26.0,140078.0
26.0,185841.0
26.0,186365.0
26.0,161121.0
26.0,135817.0
26.0,160648.0
26.0,200300.0
26.0,114486.0
26.0,142084.0
26.0,177211.0
26.0,185051.0
26.0,6099.0
26.0,4064.0
26.0,144134.0
26.0,201436.0
26.0,117696.0
26.0,26612.0
26.0,195415.0
26.0,118256.0
26.0,100159.0
26.0,193041.0
26.0,122851.0
26.0,193451.0
26.0,5235.0
26.0,26818.0
26.0,167842.0
26.0,34645.0
26.0,167744.0
26.0,120827.0
26.0,194026.0
26.0,194206.0
27.0,5530.0
27.0,3979.0
27.0,4654.0
27.0,3981.0
27.0,3593.0
27.0,3697.0
27.0,2379.0
27.0,2807.0
27.0,1777.0
27.0,4005.0
27.0,3826.0
27.0,5106.0
27.0,1591.0
27.0,7367.0
27.0,719.0
27.0,6966.0
27.0,6800.0
27.0,2338.0
27.0,50440.0
27.0,26630.0
27.0,44238.0
27.0,3744.0
27.0,3613.0
27.0,405.0
27.0,6240.0
27.0,3774.0
27.0,2995.0
27.0,3489.0
27.0,35957.0
27.0,3268.0
27.0,45880.0
27.0,65.0
27.0,3946.0
27.0,4786.0
27.0,3821.0
27.0,7490.0
27.0,4030.0
27.0,5804.0
27.0,743.0
27.0,2534.0
27.0,52579.0
27.0,3889.0
27.0,6790.0
27.0,4773.0
27.0,23.0
27.0,158.0
27.0,1858.0
27.0,104881.0
27.0,33463.0
27.0,131248.0
28.0,176801.0
28.0,8645.0
28.0,146926.0
28.0,5112.0
28.0,128512.0
28.0,142222.0
28.0,4537.0
28.0,128542.0
28.0,106441.0
28.0,5430.0
28.0,80615.0
28.0,5367.0
28.0,7844.0
28.0,178613.0
28.0,5137.0
28.0,4506.0
28.0,4678.0
28.0,8401.0
28.0,43708.0
28.0,135867.0
28.0,135953.0
28.0,136251.0
28.0,136353.0
28.0,102245.0
28.0,81711.0
28.0,102720.0
28.0,74573.0
28.0,392.0
28.0,109846.0
28.0,6927.0
28.0,78637.0
28.0,78574.0
28.0,197647.0
28.0,185851.0
28.0,115381.0
28.0,115949.0
28.0,6672.0
28.0,6591.0
28.0,6567.0
28.0,183423.0
28.0,106785.0
28.0,76317.0
28.0,118894.0
28.0,6119.0
28.0,7584.0
28.0,75395.0
28.0,47491.0
28.0,6042.0
28.0,7620.0
28.0,5874.0
29.0,7889.0
29.0,1190.0
29.0,3996.0
29.0,6724.0
29.0,2019.0
29.0,2391.0
29.0,47774.0
29.0,26350.0
29.0,7302.0
29.0,1193.0
29.0,6385.0
29.0,214.0
29.0,31437.0
29.0,7299.0
29.0,2289.0
29.0,3993.0
29.0,5940.0
29.0,33639.0
29.0,7840.0
29.0,2764.0
29.0,1264.0
29.0,1300.0
29.0,942.0
29.0,3929.0
29.0,3198.0
29.0,581.0
29.0,1266.0
29.0,194.0
29.0,3129.0
29.0,4855.0
29.0,899.0
29.0,3521.0
29.0,7352.0
29.0,3787.0
29.0,5034.0
29.0,247.0
29.0,973.0
29.0,3235.0
29.0,1221.0
29.0,3733.0
29.0,6331.0
29.0,169792.0
29.0,8337.0
29.0,49961.0
29.0,906.0
29.0,1201.0
29.0,387.0
29.0,6668.0
29.0,5963.0
29.0,6954.0
30.0,87298.0
30.0,54908.0
30.0,80880.0
30.0,71254.0
30.0,60526.0
30.0,393.0
30.0,43917.0
30.0,5970.0
30.0,132656.0
30.0,26268.0
30.0,2384.0
30.0,3268.0
30.0,5677.0
30.0,72165.0
30.0,95720.0
30.0,71135.0
30.0,165219.0
30.0,546.0
30.0,5804.0
30.0,59037.0
30.0,58627.0
30.0,93748.0
30.0,5612.0
30.0,6550.0
30.0,66691.0
30.0,93578.0
30.0,36533.0
30.0,58162.0
30.0,65037.0
30.0,7317.0
30.0,100302.0
30.0,51579.0
30.0,50147.0
30.0,31431.0
30.0,146040.0
30.0,66330.0
30.0,8941.0
30.0,58334.0
30.0,1865.0
30.0,60943.0
30.0,129771.0
30.0,54978.0
30.0,39896.0
30.0,147603.0
30.0,2214.0
30.0,78335.0
30.0,53859.0
30.0,186393.0
30.0,34189.0
30.0,69516.0
31.0,45210.0
31.0,475.0
31.0,6629.0
31.0,117434.0
31.0,232.0
31.0,2610.0
31.0,58.0
31.0,8401.0
31.0,25.0
31.0,617.0
31.0,1960.0
31.0,3550.0
31.0,4436.0
31.0,27441.0
31.0,27067.0
31.0,1397.0
31.0,82.0
31.0,3359.0
31.0,6442.0
31.0,179085.0
31.0,5368.0
31.0,4115.0
31.0,1369.0
31.0,4506.0
31.0,67267.0
31.0,2199.0
31.0,1247.0
31.0,373.0
31.0,7084.0
31.0,3635.0
31.0,4090.0
31.0,1477.0
31.0,1428.0
31.0,5279.0
31.0,5896.0
31.0,27826.0
31.0,515.0
31.0,3728.0
31.0,771.0
31.0,5367.0
31.0,61470.0
31.0,246.0
31.0,6492.0
31.0,974.0
31.0,113604.0
31.0,3006.0
31.0,86290.0
31.0,33823.0
31.0,265.0
31.0,179749.0
32.0,2329.0
32.0,3875.0
32.0,2858.0
32.0,2419.0
32.0,27850.0
32.0,62764.0
32.0,1095.0
32.0,293.0
32.0,1203.0
32.0,1213.0
32.0,6022.0
32.0,32493.0
32.0,7932.0
32.0,8482.0
32.0,79868.0
32.0,71691.0
32.0,79927.0
